Mode,Service Type,Source,Year,Month,Route,Ridership
Bus,Sundays,APC,2023,December,37,1266
Bus,Sundays,APC,2023,December,38,653
Bus,Sundays,APC,2023,December,39,540
Bus,Sundays,APC,2023,December,40,1484
Bus,Sundays,APC,2023,December,42,2885
Bus,Sundays,APC,2023,December,43,495
Bus,Sundays,APC,2023,December,44,417
Bus,Sundays,APC,2023,December,45,1996
Bus,Sundays,APC,2023,December,46,973
Bus,Sundays,APC,2023,December,47,5059
Bus,Sundays,APC,2023,December,48,2281
Bus,Sundays,APC,2023,December,49,991
Bus,Sundays,APC,2023,December,50,817
Bus,Sundays,APC,2023,December,52,3467
Bus,Sundays,APC,2023,December,53,557
Bus,Sundays,APC,2023,December,54,2110
Bus,Sundays,APC,2023,December,55,1250
Bus,Sundays,APC,2023,December,56,2405
Bus,Sundays,APC,2023,December,57,2125
Bus,Sundays,APC,2023,December,58,1710
Trackless Trolley,Sundays,MODE_Report_Estimate,2023,December,59,792
Bus,Sundays,APC,2023,December,60,3449
Bus,Sundays,APC,2023,December,61,1058
Bus,Sundays,APC,2023,December,64,1359
Bus,Sundays,APC,2023,December,65,1857
Trackless Trolley,Sundays,MODE_Report_Estimate,2023,December,66,1790
Bus,Sundays,APC,2023,December,67,841
Bus,Sundays,APC,2023,December,68,119
Bus,Sundays,APC,2023,December,70,1804
Bus,Sundays,APC,2023,December,73,505
Trackless Trolley,Sundays,MODE_Report_Estimate,2023,December,75,624
Bus,Sundays,APC,2023,December,77,160
Bus,Sundays,APC,2023,December,79,1012
Bus,Sundays,APC,2023,December,84,476
Bus,Sundays,APC,2023,December,88,248
Bus,Sundays,APC,2023,December,89,444
Bus,Sundays,APC,2023,December,93,487
Bus,Sundays,APC,2023,December,94,37
Bus,Sundays,APC,2023,December,96,393
Bus,Sundays,APC,2023,December,97,269
Bus,Sundays,APC,2023,December,98,102
Bus,Sundays,APC,2023,December,99,518
Bus,Sundays,APC,2023,December,103,88
Bus,Sundays,APC,2023,December,104,1009
Bus,Sundays,APC,2023,December,105,324
Bus,Sundays,APC,2023,December,108,2076
Bus,Sundays,APC,2023,December,109,1694
Bus,Sundays,APC,2023,December,110,502
Bus,Sundays,APC,2023,December,111,362
Bus,Sundays,APC,2023,December,113,2331
Bus,Sundays,APC,2023,December,114,442
Bus,Sundays,APC,2023,December,115,229
Bus,Sundays,APC,2023,December,117,478
Bus,Sundays,APC,2023,December,119,194
Bus,Sundays,APC,2023,December,120,139
Bus,Sundays,APC,2023,December,123,578
Bus,Sundays,APC,2023,December,124,628
Bus,Sundays,APC,2023,December,125,658
Bus,Sundays,APC,2023,December,126,183
Bus,Sundays,APC,2023,December,129,145
Bus,Sundays,APC,2023,December,130,80
Bus,Sundays,APC,2023,December,131,251
Bus,Sundays,APC,2023,December,132,48
Bus,Sundays,APC,2023,December,135,278
Bus,Sundays,APC,2023,December,204,25
Bus,Sundays,APC,2023,December,47M,202
Bus,Sundays,APC,2023,December,BLVDDIR,935
Bus,Sundays,APC,2023,December,BSO,574
Bus,Sundays,APC,2023,December,G,3919
Bus,Sundays,APC,2023,December,H,1294
Bus,Sundays,APC,2023,December,J,571
Bus,Sundays,APC,2023,December,K,2085
Bus,Sundays,APC,2023,December,L,1518
Bus,Sundays,APC,2023,December,MFO,1007
Bus,Sundays,APC,2023,December,R,2969
Bus,Sundays,APC,2023,December,XH,1205
Bus,Weekdays,APC,2023,December,1,2245
Bus,Weekdays,APC,2023,December,2,4097
Bus,Weekdays,APC,2023,December,3,6403
Bus,Weekdays,APC,2023,December,4,4826
Bus,Weekdays,APC,2023,December,5,2100
Bus,Weekdays,APC,2023,December,6,3975
Bus,Weekdays,APC,2023,December,7,4036
Bus,Weekdays,APC,2023,December,8,1208
Bus,Weekdays,APC,2023,December,9,3336
Trolley,Weekdays,APC,2023,December,10,6992
Trolley,Weekdays,APC,2023,December,11,7775
Bus,Weekdays,APC,2023,December,12,1996
Trolley,Weekdays,APC,2023,December,13,7324
Bus,Weekdays,APC,2023,December,14,4549
Trolley,Weekdays,MODE_Report_Estimate,2023,December,15,6119
Bus,Weekdays,APC,2023,December,16,4632
Bus,Weekdays,APC,2023,December,17,6660
Bus,Weekdays,APC,2023,December,18,10633
Bus,Weekdays,APC,2023,December,19,867
Bus,Weekdays,APC,2023,December,20,3050
Bus,Weekdays,APC,2023,December,21,8530
Bus,Weekdays,APC,2023,December,22,3062
Bus,Weekdays,APC,2023,December,23,11093
Bus,Weekdays,APC,2023,December,24,1482
Bus,Weekdays,APC,2023,December,25,3302
Bus,Weekdays,APC,2023,December,26,7505
Bus,Weekdays,APC,2023,December,27,2752
Bus,Weekdays,APC,2023,December,28,1244
Bus,Weekdays,APC,2023,December,29,2874
Bus,Weekdays,APC,2023,December,30,973
Bus,Weekdays,APC,2023,December,31,3623
Bus,Weekdays,APC,2023,December,32,3443
Bus,Weekdays,APC,2023,December,33,9297
Trolley,Weekdays,APC,2023,December,34,7486
Bus,Weekdays,APC,2023,December,35,64
Trolley,Weekdays,APC,2023,December,36,7991
Bus,Weekdays,APC,2023,December,37,2368
Bus,Weekdays,APC,2023,December,38,2066
Bus,Weekdays,APC,2023,December,39,1643
Bus,Weekdays,APC,2023,December,40,5940
Bus,Weekdays,APC,2023,December,42,8101
Bus,Weekdays,APC,2023,December,43,1958
Bus,Weekdays,APC,2023,December,44,2306
Bus,Weekdays,APC,2023,December,45,4356
Bus,Weekdays,APC,2023,December,46,3717
Bus,Weekdays,APC,2023,December,47,13656
Bus,Weekdays,APC,2023,December,48,6148
Bus,Weekdays,APC,2023,December,49,2864
Bus,Weekdays,APC,2023,December,50,1471
Bus,Weekdays,APC,2023,December,52,8340
Bus,Weekdays,APC,2023,December,53,1566
Bus,Weekdays,APC,2023,December,54,5708
Bus,Weekdays,APC,2023,December,55,3097
Bus,Weekdays,APC,2023,December,56,7576
Bus,Weekdays,APC,2023,December,57,7083
Bus,Weekdays,APC,2023,December,58,5357
Trackless Trolley,Weekdays,MODE_Report_Estimate,2023,December,59,2264
Bus,Weekdays,APC,2023,December,60,7892
Bus,Weekdays,APC,2023,December,61,2811
Bus,Weekdays,APC,2023,December,62,86
Bus,Weekdays,APC,2023,December,64,4547
Bus,Weekdays,APC,2023,December,65,5451
Trackless Trolley,Weekdays,MODE_Report_Estimate,2023,December,66,5113
Bus,Weekdays,APC,2023,December,67,3099
Bus,Weekdays,APC,2023,December,68,1458
Bus,Weekdays,APC,2023,December,70,5900
Bus,Weekdays,APC,2023,December,73,1641
Trackless Trolley,Weekdays,MODE_Report_Estimate,2023,December,75,1782
Bus,Weekdays,APC,2023,December,77,621
Bus,Weekdays,APC,2023,December,78,3
Bus,Weekdays,APC,2023,December,79,3920
Bus,Weekdays,APC,2023,December,80,115
Bus,Weekdays,APC,2023,December,84,2347
Bus,Weekdays,APC,2023,December,88,1459
Bus,Weekdays,APC,2023,December,89,1412
Bus,Weekdays,APC,2023,December,90,284
Bus,Weekdays,APC,2023,December,92,161
Bus,Weekdays,APC,2023,December,93,898
Bus,Weekdays,APC,2023,December,94,265
Bus,Weekdays,APC,2023,December,95,333
Bus,Weekdays,APC,2023,December,96,925
Bus,Weekdays,APC,2023,December,97,529
Bus,Weekdays,APC,2023,December,98,547
Bus,Weekdays,APC,2023,December,99,964
Trolley,Weekdays,APC,2023,December,101,2176
Trolley,Weekdays,APC,2023,December,102,2539
Bus,Weekdays,APC,2023,December,103,669
Bus,Weekdays,APC,2023,December,104,2084
Bus,Weekdays,APC,2023,December,105,854
Bus,Weekdays,APC,2023,December,106,859
Bus,Weekdays,APC,2023,December,107,650
Bus,Weekdays,APC,2023,December,108,3940
Bus,Weekdays,APC,2023,December,109,3264
Bus,Weekdays,APC,2023,December,110,1546
Bus,Weekdays,APC,2023,December,111,1034
Bus,Weekdays,APC,2023,December,112,586
Bus,Weekdays,APC,2023,December,113,5010
Bus,Weekdays,APC,2023,December,114,1342
Bus,Weekdays,APC,2023,December,115,863
Bus,Weekdays,APC,2023,December,117,1438
Bus,Weekdays,APC,2023,December,118,256
Bus,Weekdays,APC,2023,December,119,506
Bus,Weekdays,APC,2023,December,120,318
Bus,Weekdays,APC,2023,December,123,692
Bus,Weekdays,APC,2023,December,124,1157
Bus,Weekdays,APC,2023,December,125,1291
Bus,Weekdays,APC,2023,December,126,405
Bus,Weekdays,APC,2023,December,127,205
Bus,Weekdays,APC,2023,December,128,265
Bus,Weekdays,APC,2023,December,129,624
Bus,Weekdays,APC,2023,December,130,381
Bus,Weekdays,APC,2023,December,131,536
Bus,Weekdays,APC,2023,December,132,291
Bus,Weekdays,APC,2023,December,133,42
Bus,Weekdays,APC,2023,December,135,657
Bus,Weekdays,APC,2023,December,139,301
Bus,Weekdays,APC,2023,December,150,21
Bus,Weekdays,APC,2023,December,201,41
Bus,Weekdays,APC,2023,December,204,107
Bus,Weekdays,APC,2023,December,206,58
Bus,Weekdays,APC,2023,December,310,255
Bus,Weekdays,APC,2023,December,311,129
Bus,Weekdays,APC,2023,December,47M,1019
Bus,Weekdays,APC,2023,December,BLVDDIR,2021
Bus,Weekdays,APC,2023,December,BSO,1196
Bus,Weekdays,APC,2023,December,G,12017
Bus,Weekdays,APC,2023,December,H,3237
Bus,Weekdays,APC,2023,December,J,2171
Bus,Weekdays,APC,2023,December,K,6475
Bus,Weekdays,APC,2023,December,L,4601
Bus,Weekdays,APC,2023,December,LUCYGO,744
Bus,Weekdays,APC,2023,December,LUCYGR,475
Bus,Weekdays,APC,2023,December,MFO,1274
Bus,Weekdays,APC,2023,December,R,7016
Bus,Weekdays,APC,2023,December,XH,3590
Heavy Rail,Weekdays,Key,2023,December,BSL,66274
Heavy Rail,Weekdays,Key,2023,December,MFL,100018
Heavy Rail,Weekdays,Key,2023,December,NHSL,5087
Heavy Rail,Saturdays,Key,2023,December,BSL,33137
Heavy Rail,Saturdays,Key,2023,December,MFL,50009
Heavy Rail,Saturdays,Key,2023,December,NHSL,2798
Heavy Rail,Sundays,Key,2023,December,BSL,23196
Heavy Rail,Sundays,Key,2023,December,MFL,35006
Heavy Rail,Sundays,Key,2023,December,NHSL,1781
RRD,Weekdays,Mode_Report ,2023,December,RRD,72460
RRD,Saturdays,Mode_Report ,2023,December,RRD,25361
RRD,Sundays,Mode_Report ,2023,December,RRD,20289
CCT,Weekdays,Mode_Report ,2020,September,CCT,1471
Bus,Weekdays,APC,2023,December,School,1899
Bus,Saturdays,APC,2024,January,1,710
Bus,Saturdays,APC,2024,January,2,1389
Bus,Saturdays,APC,2024,January,3,2780
Bus,Saturdays,APC,2024,January,4,2201
Bus,Saturdays,APC,2024,January,5,754
Bus,Saturdays,APC,2024,January,6,1902
Bus,Saturdays,APC,2024,January,7,2542
Bus,Saturdays,APC,2024,January,9,1419
Trolley,Saturdays,APC,2024,January,10,4224
Trolley,Saturdays,APC,2024,January,101,903
Trolley,Saturdays,APC,2024,January,102,1208
Trolley,Saturdays,APC,2024,January,11,5259
Bus,Saturdays,APC,2024,January,12,1011
Trolley,Saturdays,APC,2024,January,13,4258
Bus,Saturdays,APC,2024,January,14,1247
Trolley,Saturdays,MODE_Report_Estimate,2024,January,15,3137
Bus,Saturdays,APC,2024,January,16,2543
Bus,Saturdays,APC,2024,January,17,3959
Bus,Saturdays,APC,2024,January,18,5414
Bus,Saturdays,APC,2024,January,19,206
Bus,Saturdays,APC,2024,January,20,1711
Bus,Saturdays,APC,2024,January,21,4566
Bus,Saturdays,APC,2024,January,22,1495
Bus,Saturdays,APC,2024,January,23,5107
Bus,Saturdays,APC,2024,January,24,624
Bus,Saturdays,APC,2024,January,25,1604
Bus,Saturdays,APC,2024,January,26,2505
Bus,Saturdays,APC,2024,January,27,1000
Bus,Saturdays,APC,2024,January,28,252
Bus,Saturdays,APC,2024,January,29,1435
Bus,Saturdays,APC,2024,January,30,282
Bus,Saturdays,APC,2024,January,31,1359
Bus,Saturdays,APC,2024,January,32,1232
Bus,Saturdays,APC,2024,January,33,5019
Trolley,Saturdays,APC,2024,January,34,4093
Bus,Saturdays,APC,2024,January,35,55
Trolley,Saturdays,APC,2024,January,36,4042
Bus,Saturdays,APC,2024,January,37,1489
Bus,Saturdays,APC,2024,January,38,970
Bus,Saturdays,APC,2024,January,39,553
Bus,Saturdays,APC,2024,January,40,1794
Bus,Saturdays,APC,2024,January,42,4080
Bus,Saturdays,APC,2024,January,43,809
Bus,Saturdays,APC,2024,January,44,595
Bus,Saturdays,APC,2024,January,45,2651
Bus,Saturdays,APC,2024,January,46,1240
Bus,Saturdays,APC,2024,January,47,7087
Bus,Saturdays,APC,2024,January,48,3711
Bus,Saturdays,APC,2024,January,49,1208
Bus,Saturdays,APC,2024,January,50,1039
Bus,Saturdays,APC,2024,January,52,4642
Bus,Saturdays,APC,2024,January,53,653
Bus,Saturdays,APC,2024,January,54,2980
Bus,Saturdays,APC,2024,January,55,1914
Bus,Saturdays,APC,2024,January,56,3283
Bus,Saturdays,APC,2024,January,57,3249
Bus,Saturdays,APC,2024,January,58,2475
Trackless Trolley,Saturdays,MODE_Report_Estimate,2024,January,59,1096
Bus,Saturdays,APC,2024,January,60,4166
Bus,Saturdays,APC,2024,January,61,1472
Bus,Saturdays,APC,2024,January,64,2020
Bus,Saturdays,APC,2024,January,65,2641
Trackless Trolley,Saturdays,MODE_Report_Estimate,2024,January,66,2375
Bus,Saturdays,APC,2024,January,67,951
Bus,Saturdays,APC,2024,January,68,165
Bus,Saturdays,APC,2024,January,70,2352
Bus,Saturdays,APC,2024,January,73,647
Trackless Trolley,Saturdays,MODE_Report_Estimate,2024,January,75,742
Bus,Saturdays,APC,2024,January,77,327
Bus,Saturdays,APC,2024,January,79,1626
Bus,Saturdays,APC,2024,January,84,712
Bus,Saturdays,APC,2024,January,88,376
Bus,Saturdays,APC,2024,January,89,542
Bus,Saturdays,APC,2024,January,90,180
Bus,Saturdays,APC,2024,January,91,18
Bus,Saturdays,APC,2024,January,92,92
Bus,Saturdays,APC,2024,January,93,549
Bus,Saturdays,APC,2024,January,94,144
Bus,Saturdays,APC,2024,January,95,180
Bus,Saturdays,APC,2024,January,96,483
Bus,Saturdays,APC,2024,January,97,331
Bus,Saturdays,APC,2024,January,98,221
Bus,Saturdays,APC,2024,January,99,672
Bus,Saturdays,APC,2024,January,103,254
Bus,Saturdays,APC,2024,January,104,1165
Bus,Saturdays,APC,2024,January,105,479
Bus,Saturdays,APC,2024,January,106,420
Bus,Saturdays,APC,2024,January,107,344
Bus,Saturdays,APC,2024,January,108,2795
Bus,Saturdays,APC,2024,January,109,2379
Bus,Saturdays,APC,2024,January,110,900
Bus,Saturdays,APC,2024,January,111,446
Bus,Saturdays,APC,2024,January,112,176
Bus,Saturdays,APC,2024,January,113,3025
Bus,Saturdays,APC,2024,January,114,575
Bus,Saturdays,APC,2024,January,115,256
Bus,Saturdays,APC,2024,January,117,817
Bus,Saturdays,APC,2024,January,118,97
Bus,Saturdays,APC,2024,January,119,290
Bus,Saturdays,APC,2024,January,120,174
Bus,Saturdays,APC,2024,January,123,759
Bus,Saturdays,APC,2024,January,124,952
Bus,Saturdays,APC,2024,January,125,830
Bus,Saturdays,APC,2024,January,126,199
Bus,Saturdays,APC,2024,January,127,107
Bus,Saturdays,APC,2024,January,128,150
Bus,Saturdays,APC,2024,January,129,357
Bus,Saturdays,APC,2024,January,130,207
Bus,Saturdays,APC,2024,January,131,302
Bus,Saturdays,APC,2024,January,132,155
Bus,Saturdays,APC,2024,January,133,5
Bus,Saturdays,APC,2024,January,135,425
Bus,Saturdays,APC,2024,January,139,150
Bus,Saturdays,APC,2024,January,150,18
Bus,Saturdays,APC,2024,January,204,50
Bus,Saturdays,APC,2024,January,310,56
Bus,Saturdays,APC,2024,January,311,63
Bus,Saturdays,APC,2024,January,47M,617
Bus,Saturdays,APC,2024,January,BLVDDIR,1108
Bus,Saturdays,APC,2024,January,BSO,894
Bus,Saturdays,APC,2024,January,G,5334
Bus,Saturdays,APC,2024,January,H,1816
Bus,Saturdays,APC,2024,January,J,646
Bus,Saturdays,APC,2024,January,K,3056
Bus,Saturdays,APC,2024,January,L,2056
Bus,Saturdays,APC,2024,January,MFO,747
Bus,Saturdays,APC,2024,January,R,3893
Bus,Saturdays,APC,2024,January,XH,1818
Bus,Sundays,APC,2024,January,2,1135
Bus,Sundays,APC,2024,January,3,2153
Bus,Sundays,APC,2024,January,4,1494
Bus,Sundays,APC,2024,January,5,551
Bus,Sundays,APC,2024,January,6,1473
Bus,Sundays,APC,2024,January,7,2123
Bus,Sundays,APC,2024,January,9,675
Trolley,Sundays,APC,2024,January,10,3155
Trolley,Sundays,APC,2024,January,101,723
Trolley,Sundays,APC,2024,January,102,988
Trolley,Sundays,APC,2024,January,11,3767
Bus,Sundays,APC,2024,January,12,704
Trolley,Sundays,APC,2024,January,13,2656
Bus,Sundays,APC,2024,January,14,1987
Trolley,Sundays,MODE_Report_Estimate,2024,January,15,2196
Bus,Sundays,APC,2024,January,16,1688
Bus,Sundays,APC,2024,January,17,2974
Bus,Sundays,APC,2024,January,18,3823
Bus,Sundays,APC,2024,January,20,1436
Bus,Sundays,APC,2024,January,21,2998
Bus,Sundays,APC,2024,January,22,1111
Bus,Sundays,APC,2024,January,23,4134
Bus,Sundays,APC,2024,January,24,547
Bus,Sundays,APC,2024,January,25,1234
Bus,Sundays,APC,2024,January,26,1901
Bus,Sundays,APC,2024,January,27,607
Bus,Sundays,APC,2024,January,28,140
Bus,Sundays,APC,2024,January,29,1008
Bus,Sundays,APC,2024,January,30,253
Bus,Sundays,APC,2024,January,31,886
Bus,Sundays,APC,2024,January,32,799
Bus,Sundays,APC,2024,January,33,3551
Trolley,Sundays,APC,2024,January,34,2535
Bus,Sundays,APC,2024,January,35,51
Trolley,Sundays,APC,2024,January,36,2708
Bus,Sundays,APC,2024,January,37,1222
Bus,Sundays,APC,2024,January,38,656
Bus,Sundays,APC,2024,January,39,469
Bus,Sundays,APC,2024,January,40,1678
Bus,Sundays,APC,2024,January,42,2876
Bus,Sundays,APC,2024,January,43,511
Bus,Sundays,APC,2024,January,44,486
Bus,Sundays,APC,2024,January,45,1951
Bus,Sundays,APC,2024,January,46,810
Bus,Sundays,APC,2024,January,47,5194
Bus,Sundays,APC,2024,January,48,2303
Bus,Sundays,APC,2024,January,49,1060
Bus,Sundays,APC,2024,January,50,992
Bus,Sundays,APC,2024,January,52,3715
Bus,Sundays,APC,2024,January,53,414
Bus,Sundays,APC,2024,January,54,2033
Bus,Sundays,APC,2024,January,55,1337
Bus,Sundays,APC,2024,January,56,2401
Bus,Sundays,APC,2024,January,57,2089
Bus,Sundays,APC,2024,January,58,1807
Trackless Trolley,Sundays,MODE_Report_Estimate,2024,January,59,767
Bus,Sundays,APC,2024,January,60,3332
Bus,Sundays,APC,2024,January,61,849
Bus,Sundays,APC,2024,January,64,1339
Bus,Sundays,APC,2024,January,65,1879
Trackless Trolley,Sundays,MODE_Report_Estimate,2024,January,66,1663
Bus,Sundays,APC,2024,January,67,865
Bus,Sundays,APC,2024,January,68,118
Bus,Sundays,APC,2024,January,70,1763
Bus,Sundays,APC,2024,January,73,480
Trackless Trolley,Sundays,MODE_Report_Estimate,2024,January,75,520
Bus,Sundays,APC,2024,January,77,163
Bus,Sundays,APC,2024,January,79,1014
Bus,Sundays,APC,2024,January,84,508
Bus,Sundays,APC,2024,January,88,239
Bus,Sundays,APC,2024,January,89,304
Bus,Sundays,APC,2024,January,93,465
Bus,Sundays,APC,2024,January,94,48
Bus,Sundays,APC,2024,January,96,358
Bus,Sundays,APC,2024,January,97,281
Bus,Sundays,APC,2024,January,98,116
Bus,Sundays,APC,2024,January,99,529
Bus,Sundays,APC,2024,January,103,102
Bus,Sundays,APC,2024,January,104,1051
Bus,Sundays,APC,2024,January,105,386
Bus,Sundays,APC,2024,January,108,2062
Bus,Sundays,APC,2024,January,109,1708
Bus,Sundays,APC,2024,January,110,546
Bus,Sundays,APC,2024,January,111,374
Bus,Sundays,APC,2024,January,113,2319
Bus,Sundays,APC,2024,January,114,407
Bus,Sundays,APC,2024,January,115,222
Bus,Sundays,APC,2024,January,117,527
Bus,Sundays,APC,2024,January,119,239
Bus,Sundays,APC,2024,January,120,148
Bus,Sundays,APC,2024,January,123,500
Bus,Sundays,APC,2024,January,124,637
Bus,Sundays,APC,2024,January,125,675
Bus,Sundays,APC,2024,January,126,158
Bus,Sundays,APC,2024,January,129,160
Bus,Sundays,APC,2024,January,130,83
Bus,Sundays,APC,2024,January,131,252
Bus,Sundays,APC,2024,January,132,42
Bus,Sundays,APC,2024,January,135,318
Bus,Sundays,APC,2024,January,204,25
Bus,Sundays,APC,2024,January,47M,183
Bus,Sundays,APC,2024,January,BLVDDIR,1131
Bus,Sundays,APC,2024,January,BSO,549
Bus,Sundays,APC,2024,January,G,3894
Bus,Sundays,APC,2024,January,H,1340
Bus,Sundays,APC,2024,January,J,519
Bus,Sundays,APC,2024,January,K,2011
Bus,Sundays,APC,2024,January,L,1443
Bus,Sundays,APC,2024,January,MFO,1073
Bus,Sundays,APC,2024,January,R,2976
Bus,Sundays,APC,2024,January,XH,1207
Bus,Weekdays,APC,2024,January,1,2197
Bus,Weekdays,APC,2024,January,2,4264
Bus,Weekdays,APC,2024,January,3,6364
Bus,Weekdays,APC,2024,January,4,4816
Bus,Weekdays,APC,2024,January,5,2036
Bus,Weekdays,APC,2024,January,6,4106
Bus,Weekdays,APC,2024,January,7,4026
Bus,Weekdays,APC,2024,January,8,1212
Bus,Weekdays,APC,2024,January,9,3469
Trolley,Weekdays,APC,2024,January,10,8594
Trolley,Weekdays,APC,2024,January,11,8541
Bus,Weekdays,APC,2024,January,12,1960
Trolley,Weekdays,APC,2024,January,13,8422
Bus,Weekdays,APC,2024,January,14,4580
Trolley,Weekdays,MODE_Report_Estimate,2024,January,15,6274
Bus,Weekdays,APC,2024,January,16,4607
Bus,Weekdays,APC,2024,January,17,6914
Bus,Weekdays,APC,2024,January,18,10375
Bus,Weekdays,APC,2024,January,19,882
Bus,Weekdays,APC,2024,January,20,2998
Bus,Weekdays,APC,2024,January,21,8240
Bus,Weekdays,APC,2024,January,22,2830
Bus,Weekdays,APC,2024,January,23,10886
Bus,Weekdays,APC,2024,January,24,1448
Bus,Weekdays,APC,2024,January,25,3196
Bus,Weekdays,APC,2024,January,26,7362
Bus,Weekdays,APC,2024,January,27,2837
Bus,Weekdays,APC,2024,January,28,1226
Bus,Weekdays,APC,2024,January,29,3117
Bus,Weekdays,APC,2024,January,30,976
Bus,Weekdays,APC,2024,January,31,3497
Bus,Weekdays,APC,2024,January,32,3524
Bus,Weekdays,APC,2024,January,33,8987
Trolley,Weekdays,APC,2024,January,34,8229
Bus,Weekdays,APC,2024,January,35,77
Trolley,Weekdays,APC,2024,January,36,8903
Bus,Weekdays,APC,2024,January,37,2359
Bus,Weekdays,APC,2024,January,38,1971
Bus,Weekdays,APC,2024,January,39,1660
Bus,Weekdays,APC,2024,January,40,6219
Bus,Weekdays,APC,2024,January,42,7985
Bus,Weekdays,APC,2024,January,43,2085
Bus,Weekdays,APC,2024,January,44,2317
Bus,Weekdays,APC,2024,January,45,4393
Bus,Weekdays,APC,2024,January,46,3690
Bus,Weekdays,APC,2024,January,47,12883
Bus,Weekdays,APC,2024,January,48,6296
Bus,Weekdays,APC,2024,January,49,3205
Bus,Weekdays,APC,2024,January,50,1456
Bus,Weekdays,APC,2024,January,52,8271
Bus,Weekdays,APC,2024,January,53,1567
Bus,Weekdays,APC,2024,January,54,5807
Bus,Weekdays,APC,2024,January,55,2919
Bus,Weekdays,APC,2024,January,56,7369
Bus,Weekdays,APC,2024,January,57,7139
Bus,Weekdays,APC,2024,January,58,5481
Trackless Trolley,Weekdays,MODE_Report_Estimate,2024,January,59,2192
Bus,Weekdays,APC,2024,January,60,8458
Bus,Weekdays,APC,2024,January,61,2740
Bus,Weekdays,APC,2024,January,62,87
Bus,Weekdays,APC,2024,January,64,4499
Bus,Weekdays,APC,2024,January,65,5151
Trackless Trolley,Weekdays,MODE_Report_Estimate,2024,January,66,4750
Bus,Weekdays,APC,2024,January,67,3218
Bus,Weekdays,APC,2024,January,68,1279
Bus,Weekdays,APC,2024,January,70,6069
Bus,Weekdays,APC,2024,January,73,1609
Trackless Trolley,Weekdays,MODE_Report_Estimate,2024,January,75,1484
Bus,Weekdays,APC,2024,January,77,591
Bus,Weekdays,APC,2024,January,78,4
Bus,Weekdays,APC,2024,January,79,3882
Bus,Weekdays,APC,2024,January,80,115
Bus,Weekdays,APC,2024,January,84,2399
Bus,Weekdays,APC,2024,January,88,1504
Bus,Weekdays,APC,2024,January,89,1231
Bus,Weekdays,APC,2024,January,90,269
Bus,Weekdays,APC,2024,January,92,163
Bus,Weekdays,APC,2024,January,93,846
Bus,Weekdays,APC,2024,January,94,248
Bus,Weekdays,APC,2024,January,95,287
Bus,Weekdays,APC,2024,January,96,867
Bus,Weekdays,APC,2024,January,97,516
Bus,Weekdays,APC,2024,January,98,513
Bus,Weekdays,APC,2024,January,99,878
Trolley,Weekdays,APC,2024,January,101,2201
Trolley,Weekdays,APC,2024,January,102,2682
Bus,Weekdays,APC,2024,January,103,628
Bus,Weekdays,APC,2024,January,104,2054
Bus,Weekdays,APC,2024,January,105,806
Bus,Weekdays,APC,2024,January,106,831
Bus,Weekdays,APC,2024,January,107,603
Bus,Weekdays,APC,2024,January,108,3764
Bus,Weekdays,APC,2024,January,109,3068
Bus,Weekdays,APC,2024,January,110,1461
Bus,Weekdays,APC,2024,January,111,997
Bus,Weekdays,APC,2024,January,112,645
Bus,Weekdays,APC,2024,January,113,4665
Bus,Weekdays,APC,2024,January,114,1325
Bus,Weekdays,APC,2024,January,115,838
Bus,Weekdays,APC,2024,January,117,1377
Bus,Weekdays,APC,2024,January,118,273
Bus,Weekdays,APC,2024,January,119,476
Bus,Weekdays,APC,2024,January,120,299
Bus,Weekdays,APC,2024,January,123,547
Bus,Weekdays,APC,2024,January,124,1079
Bus,Weekdays,APC,2024,January,125,1119
Bus,Weekdays,APC,2024,January,126,391
Bus,Weekdays,APC,2024,January,127,186
Bus,Weekdays,APC,2024,January,128,258
Bus,Weekdays,APC,2024,January,129,544
Bus,Weekdays,APC,2024,January,130,371
Bus,Weekdays,APC,2024,January,131,483
Bus,Weekdays,APC,2024,January,132,261
Bus,Weekdays,APC,2024,January,133,48
Bus,Weekdays,APC,2024,January,135,629
Bus,Weekdays,APC,2024,January,139,283
Bus,Weekdays,APC,2024,January,150,22
Bus,Weekdays,APC,2024,January,201,48
Bus,Weekdays,APC,2024,January,204,109
Bus,Weekdays,APC,2024,January,206,48
Bus,Weekdays,APC,2024,January,310,233
Bus,Weekdays,APC,2024,January,311,112
Bus,Weekdays,APC,2024,January,47M,917
Bus,Weekdays,APC,2024,January,BLVDDIR,1962
Bus,Weekdays,APC,2024,January,BSO,1116
Bus,Weekdays,APC,2024,January,G,11727
Bus,Weekdays,APC,2024,January,H,3240
Bus,Weekdays,APC,2024,January,J,2152
Bus,Weekdays,APC,2024,January,K,6275
Bus,Weekdays,APC,2024,January,L,4557
Bus,Weekdays,APC,2024,January,LUCYGO,863
Bus,Weekdays,APC,2024,January,LUCYGR,541
Bus,Weekdays,APC,2024,January,MFO,1295
Bus,Weekdays,APC,2024,January,R,6971
Bus,Weekdays,APC,2024,January,XH,3633
Heavy Rail,Weekdays,Key,2024,January,BSL,65454
Heavy Rail,Weekdays,Key,2024,January,MFL,98749
Heavy Rail,Weekdays,Key,2024,January,NHSL,4810
Heavy Rail,Saturdays,Key,2024,January,BSL,32727
Heavy Rail,Saturdays,Key,2024,January,MFL,49374
Heavy Rail,Saturdays,Key,2024,January,NHSL,2646
